"VOut3","xVOut3","VOut6","xVOut6","VOut7","xVOut7","VOut8","xVOut8","VOut9","xVOut9"
"4.958861827850342","310.53670682013035","5.376190185546875","310.96901511773467","5.619713306427002","311.0039106104523","5.063869953155518","311.0240213572979","4.980071544647217","311.023963149637"
"4.958822727203369","310.5935757048428","5.376003742218018","310.9815006610006","5.61937952041626","311.0238758381456","5.063868045806885","311.02498178370297","4.980070114135742","311.0240795649588"
"4.958584785461426","310.67337840795517","5.375998020172119","310.981908114627","5.619378566741943","311.0239340458065","5.063865661621094","311.02634966373444","4.980067729949951","311.02573848329484"
"4.957852840423584","310.7902593910694","5.375328540802002","311.0238758381456","5.619377136230469","311.0240795649588","5.063859939575195","311.02963839657605","4.98006534576416","311.02701905183494"
"4.956116676330566","310.9500103164464","5.375327110290527","311.02399225346744","5.619375705718994","311.02445791475475","5.063849449157715","311.03743822313845","4.980062961578369","311.0288816969842"
"4.955339431762695","311.0039106104523","5.375325679779053","311.0241668764502","5.6193742752075195","311.02506909519434","5.063845634460449","311.0413090325892","4.980062007904053","311.0295219812542"
"4.955027103424072","311.0238758381456","5.375323295593262","311.0251564066857","5.619357109069824","311.03199580684304","5.063841342926025","311.0466059297323","4.980058670043945","311.0318211838603"
"4.955026149749756","311.02390494197607","5.375307083129883","311.03318906389177","5.619350910186768","311.0347897745669","5.063838005065918","311.05399830266833","4.980056285858154","311.03380024433136"
"4.955024719238281","311.0240213572979","5.37528657913208","311.04698427952826","5.619328498840332","311.04707159101963","5.063848495483398","311.0790567006916","4.9800543785095215","311.03563378565013"
"4.955023288726807","311.0245452262461","5.375279903411865","311.0546967945993","5.61931848526001","311.0546967945993","5.063881874084473","311.0992256551981","4.980051040649414","311.03932997211814"
"4.955022811889648","311.0250981990248","5.375275135040283","311.06575625017285","5.619308948516846","311.065639834851","5.063941478729248","311.1207624897361","4.980047225952148","311.0445977654308"
"4.955015182495117","311.0302786808461","5.375278949737549","311.0809775535017","5.619305610656738","311.0807156190276","5.06395149230957","311.1237601842731","4.980044364929199","311.05190282687545"
"4.955013275146484","311.0318211838603","5.375304698944092","311.1021651420742","5.619320869445801","311.10167037695646","5.064006805419922","311.13793374970555","4.980045318603516","311.06211827136576"
"4.955006122589111","311.03932997211814","5.3753485679626465","311.1216938123107","5.619353771209717","311.1207624897361","5.064212322235107","311.1765836365521","4.980057716369629","311.0772813670337"
"4.955002784729004","311.0445977654308","5.375364780426025","311.127194436267","5.619356155395508","311.1217520199716","5.0643768310546875","311.20015773922205","4.980094909667969","311.0983525402844"
"4.955000877380371","311.05190282687545","5.37543249130249","311.1461701337248","5.619360446929932","311.1237601842731","5.064774990081787","311.2452104687691","4.980160713195801","311.1204714514315"
"4.955002784729004","311.06211827136576","5.375475883483887","311.1562691628933","5.619370460510254","311.1277474090457","5.065887451171875","311.33461743593216","4.980171203613281","311.12346914596856"
"4.955016136169434","311.0772813670337","5.375553131103516","311.17178150452673","5.6193718910217285","311.1282712779939","5.0667924880981445","311.3900311291218","4.9801926612854","311.1289697699249"
"4.955055236816406","311.0983525402844","5.375683784484863","311.1937257926911","5.619399070739746","311.13793374970555","5.066798210144043","311.3903512712568","4.9803361892700195","311.1586847808212"
"4.955122947692871","311.1204714514315","5.3759236335754395","311.22626387514174","5.619484901428223","311.16133322939277","5.066800594329834","311.3904967904091","4.980430603027344","311.17425533011556"
"4.9551496505737305","311.12745637074113","5.3765645027160645","311.29104900173843","5.619555950164795","311.1765836365521","5.067208290100098","311.41319777816534","4.980586528778076","311.19631603360176"
"4.9551520347595215","311.12798023968935","5.377817153930664","311.381125357002","5.619688510894775","311.20015773922205","5.0672197341918945","311.4149731118232","4.980867862701416","311.2291160505265"
"4.9553022384643555","311.1586847808212","5.378328323364258","311.4111896138638","5.620020389556885","311.2452104687691","5.0672287940979","311.4166611339897","4.98160457611084","311.2946869805455"
"4.955398082733154","311.17425533011556","5.378330707550049","311.41130602918565","5.620981693267822","311.33461743593216","5.0672760009765625","311.42745865508914","4.982995986938477","311.3847633358091"
"4.955556869506836","311.19631603360176","5.378332138061523","311.411393340677","5.621896266937256","311.39730708673596","5.067277908325195","311.4278370048851","4.982998847961426","311.3849088549614"
"4.955841541290283","311.2291160505265","5.378334999084473","311.4115388598293","5.6224045753479","311.4273422397673","5.067279815673828","311.4283608738333","4.983002662658691","311.38514168560505"
"4.95658540725708","311.29465787671506","5.378741264343262","311.43423984758556","5.622406959533691","311.4274877589196","5.067282676696777","311.4289720542729","4.98341178894043","311.4078426733613"
"4.957440376281738","311.3528073299676","5.378753185272217","311.4360151812434","5.622410774230957","311.42772058956325","5.067296028137207","311.4323772024363","4.983423709869385","311.40961800701916"
"4.957956314086914","311.3829588983208","5.378773212432861","311.4402061328292","5.622814178466797","311.4504215773195","5.067393779754639","311.45999673753977","4.983443737030029","311.4135761279613"
"4.957957744598389","311.38304620981216","5.37880802154541","311.44850072450936","5.622825622558594","311.45219691097736","5.067465305328369","311.4878199994564","4.983471870422363","311.41992076300085"
"4.957963466644287","311.38333724811673","5.378808975219727","311.4486171398312","5.622844219207764","311.4561550319195","5.067493915557861","311.5034778602421","4.9834818840026855","311.4222199656069"
"4.958370208740234","311.4058927167207","5.378812789916992","311.4496066700667","5.622878074645996","311.46444962359965","5.067523956298828","311.5316212642938","4.983484745025635","311.42300576902926"
"4.958382606506348","311.40766805037856","5.378814220428467","311.4500141236931","5.622879505157471","311.46485707722604","5.067513942718506","311.57926423475146","4.983487606048584","311.42361694946885"
"4.9583916664123535","311.40935607254505","5.378828048706055","311.45341927185655","5.6228814125061035","311.46538094617426","5.067357063293457","311.6495499853045","4.9834980964660645","311.42611987888813"
"4.958399295806885","311.4110149908811","5.378918647766113","311.47999106906354","5.622884273529053","311.46605033427477","5.06690788269043","311.740004690364","4.983501434326172","311.4270220976323"
"4.958402633666992","311.4116261713207","5.378940582275391","311.4878199994564","5.622898101806641","311.46977562457323","5.066326141357422","311.8148015346378","4.983587741851807","311.4503633696586"
"4.958440780639648","311.4202991127968","5.3789777755737305","311.5034778602421","5.623002052307129","311.5034778602421","5.066012859344482","311.84739782474935","4.983670711517334","311.47999106906354"
"4.958444118499756","311.4210849162191","5.379016876220703","311.52728479355574","5.623049736022949","311.52734300121665","5.064792633056641","311.94998882710934","4.983687400817871","311.4878199994564"
"4.958446502685547","311.42166699282825","5.379037857055664","311.56191835179925","5.623080253601074","311.5603467449546","5.064340591430664","311.9818866252899","4.983715057373047","311.5034778602421"
"4.958449363708496","311.42227817326784","5.378990650177002","311.6128209512681","5.6230549812316895","311.6063307970762","5.0636796951293945","312.02472746372223","4.983745098114014","311.53339659795165"
"4.958584308624268","311.45999673753977","5.37876033782959","311.6856678389013","5.622887134552002","311.6705920547247","5.063678741455078","312.02478567138314","4.98372745513916","311.5838044323027"
"4.958606243133545","311.46782566793263","5.378464698791504","311.740004690364","5.622532367706299","311.740004690364","5.0636773109436035","312.0249602943659","4.983541965484619","311.65892141871154"
"4.958636283874512","311.47999106906354","5.3778839111328125","311.8148015346378","5.621948719024658","311.8148015346378","5.063675403594971","312.0258916169405","4.983129978179932","311.740004690364"
"4.958652973175049","311.4878199994564","5.37756872177124","311.84739782474935","5.621629238128662","311.84739782474935","5.063674449920654","312.0263572782278","4.982553958892822","311.8148015346378"
"4.958680629730225","311.5034778602421","5.3763275146484375","311.94998882710934","5.620366096496582","311.94998882710934","5.063660621643066","312.0359615422785","4.98224401473999","311.84739782474935"
"4.958710193634033","311.53432792052627","5.376055717468262","311.96902273222804","5.62009334564209","311.9687316939235","5.063656806945801","312.0395995210856","4.9810380935668945","311.94998882710934"
"4.958688735961914","311.58607453107834","5.375871181488037","311.981508275494","5.619899749755859","311.981508275494","5.063652038574219","312.0448673143983","4.980591297149658","311.9818866252899"
"4.958488941192627","311.66343251243234","5.3755316734313965","312.0034816674888","5.619203567504883","312.02452373690903","5.063648700714111","312.052114168182","4.979938983917236","312.0246983598918"
"4.958094596862793","311.740004690364","5.375351905822754","312.0146575383842","5.619202613830566","312.0245528407395","5.063657760620117","312.0772889815271","4.979937553405762","312.02478567138314"
"4.957520008087158","311.8148015346378","5.375202655792236","312.02376703731716","5.619200706481934","312.0247565675527","5.063691139221191","312.098185531795","4.979935646057129","312.0252804365009"
"4.957211494445801","311.84739782474935","5.3752007484436035","312.02391255646944","5.619199275970459","312.02525133267045","5.063754558563232","312.12103203870356","4.979934215545654","312.0260371360928"
"4.956009387969971","311.94998882710934","5.375198841094971","312.02402897179127","5.619197845458984","312.0258334092796","5.063808917999268","312.1353511232883","4.979933738708496","312.026561005041"
"4.955237865447998","312.0038891211152","5.375197410583496","312.02423269860446","5.619194030761719","312.0273759122938","5.0639238357543945","312.15924536809325","4.979928493499756","312.0304027106613"
"4.954927444458008","312.0238543488085","5.37519645690918","312.02464015223086","5.619189739227295","312.0290348306298","5.0640153884887695","312.1748159173876","4.979927062988281","312.0313922408968"
"4.954925537109375","312.0239998679608","5.3751935958862305","312.02597892843187","5.619187355041504","312.0301989838481","5.064167499542236","312.1968766208738","4.979925155639648","312.03310936689377"
"4.9549241065979","312.0240871794522","5.375185489654541","312.0300534646958","5.619181156158447","312.03290564008057","5.064441680908203","312.22967663779855","4.979923725128174","312.03406979329884"
"4.954922676086426","312.0243491139263","5.375180721282959","312.0326728094369","5.619178771972656","312.03386606648564","5.0651631355285645","312.29524756781757","4.979921817779541","312.0359033346176"
"4.954921245574951","312.0251640211791","5.375164031982422","312.0443143416196","5.619158744812012","312.0446053799242","5.0661115646362305","312.36058566719294","4.979918956756592","312.03957041725516"
"4.954920768737793","312.0255714748055","5.375157356262207","312.0515320915729","5.6191487312316895","312.0518522337079","5.066624641418457","312.3906208202243","4.979915618896484","312.0448091067374"
"4.954915523529053","312.02950049191713","5.375152111053467","312.06163112074137","5.619138717651367","312.0619512628764","5.066630840301514","312.39097006618977","4.979913234710693","312.0520559605211"
"4.954914569854736","312.03016988001764","5.375154495239258","312.0766195934266","5.619133472442627","312.0769979432225","5.066633701324463","312.3911446891725","4.979914665222168","312.0621549896896"
"4.954911708831787","312.03284743241966","5.375176906585693","312.0973997283727","5.619145393371582","312.09786538966","5.067049026489258","312.4141658190638","4.9799275398254395","312.0772016700357"
"4.954905986785889","312.0392793789506","5.375230312347412","312.12103203870356","5.619183540344238","312.1206536889076","5.067060947418213","312.4159120488912","4.979965686798096","312.0980691164732"
"4.9549031257629395","312.04448896460235","5.37523889541626","312.1240297332406","5.61920166015625","312.12816247716546","5.067070007324219","312.4176000710577","4.980034828186035","312.1208865195513"
"4.954901695251465","312.0517067145556","5.375364780426025","312.15662602335215","5.619220733642578","312.13497277349234","5.067083358764648","312.4204813502729","4.980038166046143","312.1218760497868"
"4.954904556274414","312.06177663989365","5.375443935394287","312.17210926115513","5.619306564331055","312.15889612212777","5.0671234130859375","312.4295617453754","4.9801554679870605","312.14841874316335"
"4.95491886138916","312.0767360087484","5.375577449798584","312.1940535493195","5.619377613067627","312.17443756759167","5.06712532043457","312.4300856143236","4.980213165283203","312.15909984894097"
"4.954958915710449","312.09748703986406","5.375821590423584","312.22659163177013","5.619499683380127","312.1965273749083","5.067127704620361","312.43066769093275","4.980309009552002","312.17464129440486"
"4.955032825469971","312.1210902463645","5.376471519470215","312.2914058621973","5.619726657867432","312.2292982880026","5.067130088806152","312.4312497675419","4.980466842651367","312.1967311017215"
"4.9550628662109375","312.1285990346223","5.377719879150391","312.3804635833949","5.620343208312988","312.29486921802163","5.067141532897949","312.43404373526573","4.980750560760498","312.2295020148158"
"4.955132007598877","312.14358750730753","5.378233432769775","312.4105278402567","5.621745586395264","312.3977221548557","5.067288398742676","312.47848528437316","4.981492042541504","312.2950729448348"
"4.955328941345215","312.1769113931805","5.378235340118408","312.4106442555785","5.622256278991699","312.4277573078871","5.067348480224609","312.5082585029304","4.9823713302612305","312.35485221259296"
"4.955504894256592","312.20048549585044","5.378237247467041","312.41070246323943","5.622258186340332","312.4278737232089","5.067381858825684","312.5492366962135","4.982884407043457","312.38480005413294"
"4.955925464630127","312.2455673292279","5.37824010848999","312.4108770862222","5.622262001037598","312.42810655385256","5.067333221435547","312.6062511000782","4.982889175415039","312.38506198860705"
"4.957086086273193","312.33494519256055","5.378243446350098","312.4110517092049","5.622664451599121","312.4506620224565","5.067077159881592","312.68640304915607","4.98289155960083","312.38520750775933"
"4.957879543304443","312.3824717476964","5.378665924072266","312.43450939655304","5.622675895690918","312.4524373561144","5.066304683685303","312.8040407318622","4.982894420623779","312.3853530269116"
"4.957881450653076","312.38255905918777","5.378677845001221","312.43622652255","5.622684955596924","312.4541253782809","5.064694404602051","312.9499964416027","4.982899188995361","312.3856440652162"
"4.957882881164551","312.38264637067914","5.3786940574646","312.43948615156114","5.622697830200195","312.45703576132655","5.064251899719238","312.9814867861569","4.983304977416992","312.40805401466787"
"4.957885265350342","312.38276278600097","5.3787031173706055","312.4414652120322","5.622701168060303","312.45790887624025","5.063923358917236","313.0034892819822","4.9833173751831055","312.40982934832573"
"4.957888126373291","312.3829374089837","5.378735065460205","312.4489448964596","5.622730731964111","312.46503931470215","5.063748359680176","313.0147233605385","4.98333740234375","312.41378746926785"
"4.958301544189453","312.40572570823133","5.37873649597168","312.4492650385946","5.622734546661377","312.4660288449377","5.06360387802124","313.0238619633019","4.98336935043335","312.4210052192211"
"4.958313941955566","312.4075010418892","5.3787384033203125","312.44964338839054","5.622735977172852","312.4664362985641","5.063602447509766","313.02394927479327","4.983374118804932","312.42199474945664"
"4.958333969116211","312.41148826666176","5.378740310668945","312.4501381535083","5.62274169921875","312.46786238625646","5.063600540161133","313.0242694169283","4.9833760261535645","312.42246041074395"
"4.9583353996276855","312.41169199347496","5.378741264343262","312.4503418803215","5.622827053070068","312.4931827187538","5.063599109649658","313.0252589471638","4.983376979827881","312.42272234521806"
"4.958374500274658","312.4203940387815","5.3788981437683105","312.4983049929142","5.622880458831787","312.51460313796997","5.063598155975342","313.0257537122816","4.983380317687988","312.4234499409795"
"4.958376407623291","312.42091790772974","5.37895393371582","312.52799089998007","5.622926235198975","312.5443763565272","5.063592910766602","313.0293043795973","4.983384132385254","312.424439471215"
"4.958381652832031","312.42211116477847","5.378978729248047","312.5688526779413","5.622934818267822","312.58532544597983","5.063591480255127","313.03029390983284","4.983548164367676","312.47202423401177"
"4.958548069000244","312.46969592757523","5.378912925720215","312.6257215626538","5.622842311859131","312.64222343452275","5.063590049743652","313.0317491013557","4.983612060546875","312.501797452569"
"4.958613872528076","312.49946914613247","5.378624439239502","312.70564068108797","5.622509002685547","312.72205524146557","5.0635881423950195","313.0332042928785","4.9836506843566895","312.54274654202163"
"4.958654880523682","312.5404182355851","5.377785682678223","312.82295822165906","5.621591091156006","312.83905263990164","5.063580513000488","313.0416152998805","4.9836106300354","312.59964453056455"
"4.958619117736816","312.597316224128","5.376322269439697","312.9499964416027","5.620250225067139","312.9499964416027","5.063577175140381","313.04723233915865","4.983370780944824","312.67956364899874"
"4.958385944366455","312.67726444639266","5.376053333282471","312.9690303467214","5.619789123535156","312.98131216317415","5.063579559326172","313.0663535557687","4.982632160186768","312.79667746275663"
"4.957657814025879","312.7944655716419","5.3758697509765625","312.9814867861569","5.619133472442627","313.02208662964404","5.063596248626709","313.0818950012326","4.9809722900390625","312.9499964416027"
"4.9559855461120605","312.9499964416027","5.375191688537598","313.0247350782156","5.619103908538818","313.0238619633019","5.063640594482422","313.1034900434315","4.980533599853516","312.9814867861569"
"4.955711841583252","312.9699907731265","5.375189781188965","313.0248805973679","5.6191020011901855","313.0239783786237","5.063695430755615","313.12103965319693","4.980201721191406","313.0038967356086"
"4.9555487632751465","312.9814867861569","5.375188827514648","313.0250843241811","5.619101047515869","313.0240656901151","5.063724040985107","313.1285193376243","4.979891777038574","313.02389106713235"
"4.954909324645996","313.02389106713235","5.375186920166016","313.02589923143387","5.6190996170043945","313.02444403991103","5.063857078552246","313.1566336378455","4.979890823364258","313.0239201709628"
"4.954907417297363","313.0239783786237","5.375184535980225","313.02726711146533","5.619096755981445","313.0257537122816","5.063949108123779","313.1721168756485","4.979889392852783","313.02409479394555"
"4.954906463623047","313.02415300160646","5.375181198120117","313.02880961447954","5.619093418121338","313.02697607316077","5.064101219177246","313.1940611638129","4.97988748550415","313.0250552203506"
"4.954905033111572","313.02511342801154","5.375178337097168","313.0304685328156","5.619089603424072","313.02880961447954","5.0643744468688965","313.2265992462635","4.979887008666992","313.0256081931293"
"4.954902648925781","313.02685965783894","5.375173091888428","313.03352443501353","5.619083881378174","313.03122523240745","5.065087795257568","313.29141347669065","4.979881763458252","313.02962452173233"
"4.954900741577148","313.0286349914968","5.37516975402832","313.03559080697596","5.619078636169434","313.03372816182673","5.066067218780518","313.3587015327066","4.979880332946777","313.03061405196786"
"4.954899311065674","313.0299737676978","5.375154972076416","313.0476688966155","5.619060039520264","313.0445256829262","5.066583156585693","313.38873668573797","4.979878902435303","313.0320110358298"
"4.954897880554199","313.03102150559425","5.375149726867676","313.05517768487334","5.6190505027771","313.0518307443708","5.066585540771484","313.38888220489025","4.979877471923828","313.03343712352216"
"4.954897403717041","313.0315453745425","5.375147342681885","313.0659169983119","5.619041442871094","313.0620170850307","5.06658935546875","313.3891150355339","4.979874134063721","313.03762807510793"
"4.954894065856934","313.0353579763323","5.3751540184021","313.08073084801435","5.6190385818481445","313.07718018069863","5.067000865936279","313.41181602329016","4.9798712730407715","313.0416152998805"
"4.954891681671143","313.0390541628003","5.375181674957275","313.1012781523168","5.619053363800049","313.09822225011885","5.067012786865234","313.413591356948","4.979869365692139","313.04708682000637"
"4.954888820648193","313.044321956113","5.375229358673096","313.12109786085784","5.61909294128418","313.12034116126597","5.067032814025879","313.41754947789013","4.979874610900879","313.06559685617685"
"4.954891681671143","313.06184246204793","5.375232696533203","313.1220873910934","5.619110584259033","313.12735518440604","5.067035675048828","313.41821886599064","4.979892253875732","313.080643536523"
"4.9549078941345215","313.0770055577159","5.375238418579102","313.1240955553949","5.619129180908203","313.133787130937","5.067071437835693","313.42622241936624","4.979937553405762","313.1015400867909"
"4.95495080947876","313.0980476271361","5.3753228187561035","313.1470293737948","5.619210720062256","313.15634259954095","5.067074775695801","313.4270082227886","4.980001449584961","313.12103965319693"
"4.955025672912598","313.12109786085784","5.375368595123291","313.1570992991328","5.619282245635986","313.1719131488353","5.06707763671875","313.4275902993977","4.9800310134887695","313.12854844145477"
"4.9550371170043945","313.1240955553949","5.3754496574401855","313.1726698484272","5.619403839111328","313.19394474849105","5.067083358764648","313.42904549092054","4.980170726776123","313.1566336378455"
"4.955197811126709","313.156662741676","5.375586032867432","313.1947014480829","5.619629383087158","313.22662835009396","5.067179203033447","313.45433671958745","4.980266094207764","313.17214597947896"
"4.955294609069824","313.1721750833094","5.3758344650268555","313.22738504968584","5.620236873626709","313.29147168435156","5.0672430992126465","313.47578624263406","4.980423450469971","313.19409026764333"
"4.955453395843506","313.1941193714738","5.376491546630859","313.29222838394344","5.621670722961426","313.3965365123004","5.067305564880371","313.5055594611913","4.9807047843933105","313.22662835009396"
"4.955738067626953","313.2266574539244","5.377734661102295","313.3804420940578","5.622183322906494","313.4265716653317","5.067342281341553","313.5465085506439","4.981435775756836","313.29141347669065"
"4.956475257873535","313.29147168435156","5.378250598907471","313.41047724708915","5.622185230255127","313.42668808065355","5.06729793548584","313.60340653918684","4.982353687286377","313.35378298535943"
"4.957367420196533","313.35183302871883","5.378253936767578","313.41068097390234","5.62218713760376","313.4267753921449","5.067049503326416","313.6832674499601","4.9828715324401855","313.3838181383908"
"4.957885265350342","313.3818681817502","5.378259658813477","313.4109720122069","5.622189521789551","313.4269209112972","5.066293239593506","313.80035215988755","4.982873916625977","313.38396365754306"
"4.957891464233398","313.3822465315461","5.378675937652588","313.43402224592865","5.6221923828125","313.4270664304495","5.065512180328369","313.88000934384763","4.982875347137451","313.384021865204"
"4.958304405212402","313.40494751930237","5.378687858581543","313.43576847575605","5.622604846954346","313.45008756034076","5.064541339874268","313.95783298648894","4.982880592346191","313.384342007339"
"4.958316802978516","313.40672285296023","5.378696918487549","313.4374273940921","5.622616291046143","313.45183379016817","5.063876152038574","314.0034677926451","4.983290672302246","313.4068683721125"
"4.958337306976318","313.41068097390234","5.378749847412109","313.44941817224026","5.622673034667969","313.4647849947214","5.063558578491211","314.02375316247344","4.983302593231201","313.4086437057704"
"4.958340167999268","313.4113212581724","5.3787522315979","313.449912937358","5.622674465179443","313.46510513685644","5.063556671142578","314.02386957779527","4.983312129974365","313.41033172793686"
